date,symbol,open,high,low,close,volume,volume To
2017-10-31,ETHEUR,264.66,265.99,263.02,263.02,2394.67,634858.98
2017-10-30,ETHEUR,261.16,268.7,260.51,264.66,2685.44,710565.56
2017-10-29,ETHEUR,256.27,270,256.27,261.16,3789.9,998014.09
2017-10-28,ETHEUR,258,258.1,255,256.27,1106.94,283894.55
2017-10-27,ETHEUR,255.18,258.8,255.18,258,1982.95,510087.01
2017-10-26,ETHEUR,254.95,257.09,252.25,255.18,1889.57,482349.03
2017-10-25,ETHEUR,255.87,259,250,254.95,3530.39,897270.75
2017-10-24,ETHEUR,243.22,268.51,241,255.87,10015.3,2612604.02
2017-10-23,ETHEUR,251.01,251.1,236,243.22,7369.39,1798701.55
2017-10-22,ETHEUR,255.2,263,250.2,251.01,2026.07,512347.68
2017-10-21,ETHEUR,258.27,259.43,250.5,255.2,3885.04,988773.49
2017-10-20,ETHEUR,261.81,264.8,256.53,258.27,3717.2,969779.48
2017-10-19,ETHEUR,267.99,269.69,259.13,261.81,3453.37,911079.5
