date,symbol,open,high,low,close,volume,volume to
2018-01-24,BTCEUR,8831.86,9299.56,8650,9193.5,2402.45,21730513.59
2018-01-23,BTCEUR,8941.88,9350,8160,8831.86,3997.66,35264203.89
2018-01-22,BTCEUR,9542.49,9870,8345.01,8941.88,4888.59,44034329.07
2018-01-21,BTCEUR,10585.6,10585.61,9250,9542.49,3107.24,30562152.47
2018-01-20,BTCEUR,9690,10697.95,9619.87,10585.6,3057.19,31693095.41
2018-01-19,BTCEUR,9562.28,10057.14,9265,9690,2765.59,26845792.65
2018-01-18,BTCEUR,9262,10514.82,8860,9562.28,6637.16,65077997.65
2018-01-17,BTCEUR,9367.83,10210,7221,9262,15239.57,131105449.91
2018-01-16,BTCEUR,11301.8,11321.6,7909.57,9367.83,12475.18,120087201.38
2018-01-15,BTCEUR,11323.88,11845,11150,11301.8,2516.0,28961586.32
2018-01-14,BTCEUR,11745.48,11895.27,11000,11323.88,1893.41,21392964.07
2018-01-13,BTCEUR,11581.03,12048.98,11571.87,11745.48,1820.15,21568474.67
2018-01-12,BTCEUR,11199.98,11750,10800,11581.03,2589.72,29711880.3
2018-01-11,BTCEUR,12465.19,12500,11023.1,11199.98,4747.44,54661773.82
2018-01-10,BTCEUR,12276.25,12465.2,11471.22,12465.19,4725.44,56535999.06
2018-01-09,BTCEUR,12769,12883,12100,12276.25,3213.06,40305394.45
2018-01-08,BTCEUR,13358.06,13370.35,11888,12769,4718.15,60142486.48
2018-01-07,BTCEUR,14229.99,14240,13160.01,13358.06,2203.2,30080284.58
2018-01-06,BTCEUR,14300,14333.87,13659,14229.99,2152.69,30042487.46
2018-01-05,BTCEUR,12940,14450,12631.45,14300,4234.38,57716022.62
2018-01-04,BTCEUR,13065.62,13125,12512,12940,3188.88,40773953.8
2018-01-03,BTCEUR,12545.01,13198,12493.59,13065.62,3463.95,44820466.71
2018-01-02,BTCEUR,11799.98,13100,11280,12545.01,4598.23,56469558.64
2018-01-01,BTCEUR,12139.01,12141,11351,11799.98,1905.53,22398732.96
2017-12-31,BTCEUR,11100.03,12495.99,10909.26,12139.01,2657.03,31291446.39
2017-12-30,BTCEUR,12880.8,12919.99,10550,11100.03,3600.32,42129051.41
2017-12-29,BTCEUR,12699,13099,12574.5,12880.8,2600.35,33367280.61
2017-12-28,BTCEUR,13533.11,13590,12350,12699,4009.3,51520352.77
2017-12-27,BTCEUR,13554.99,13981,12901.8,13533.11,4064.59,54966522.22
2017-12-26,BTCEUR,12306.01,13980,12114,13554.99,3698.58,49163643.55
2017-12-25,BTCEUR,12507.68,13114.99,12000.01,12306.01,2578.0,32231374.51
2017-12-24,BTCEUR,13247.66,13249,11130,12507.68,5130.1,62424257.34
2017-12-23,BTCEUR,12709.79,14465.33,12150.03,13247.66,6057.66,81464659.93
2017-12-22,BTCEUR,13443.99,13599.63,8500,12709.79,21425.47,241459986.91
2017-12-21,BTCEUR,14167.86,15056.27,12644.6,13443.99,5850.97,79681045.56
2017-12-20,BTCEUR,15322.91,15499.99,12630.11,14167.86,9546.51,136822765.01
2017-12-19,BTCEUR,16184.79,16249,14500.99,15322.91,5187.29,80184644.28
2017-12-18,BTCEUR,16381.84,16435,15512.23,16184.79,3806.5,61124292.37
2017-12-17,BTCEUR,16800.01,16970,16061,16381.84,3596.13,59526018.2
2017-12-16,BTCEUR,15119.98,16979,14989.9,16800.01,4159.47,66914185.84
2017-12-15,BTCEUR,14122.99,15298.19,14122.95,15119.98,4324.13,64235726.02
2017-12-14,BTCEUR,13990.99,14440.52,13601,14122.99,2803.49,39402715.33
2017-12-13,BTCEUR,14649.53,14730,13057.01,13990.99,5315.58,75670488.58
2017-12-12,BTCEUR,13919.51,14840.62,13703.11,14649.53,6445.5,92834393.37
2017-12-11,BTCEUR,13040.65,14495,13040.51,13919.51,4886.91,69078413.09
2017-12-10,BTCEUR,12926.2,13600,11500,13040.65,7678.94,97502634.95
2017-12-09,BTCEUR,13701.15,13777.98,11110,12926.2,8087.58,102627792.95
2017-12-08,BTCEUR,14500,14995,12500,13701.15,10419.39,143523060.43
2017-12-07,BTCEUR,12461.05,14890,11750,14500,12261.27,169281493.66
2017-12-06,BTCEUR,10096.01,12700,10090,12461.05,8774.97,99656064.34
2017-12-05,BTCEUR,9934.99,10130,9899.99,10096.01,2694.81,26931310.84
2017-12-04,BTCEUR,9701.13,9935,9680,9934.99,2825.2,27806361.03
2017-12-03,BTCEUR,9480.04,9951,9300,9701.13,4713.1,45673152.15
2017-12-02,BTCEUR,9275,9679,9180,9480.04,2816.61,26703643.96
2017-12-01,BTCEUR,8964.31,9325,8405.13,9275,4891.56,43863407.21
2017-11-30,BTCEUR,8608.01,9400,8002,8964.31,8612.34,74742586.35
2017-11-29,BTCEUR,8344.97,9693.99,7050,8608.01,11986.11,106253769.3
2017-11-28,BTCEUR,8174.08,8398,8140,8344.97,2765.62,22977575.79
2017-11-27,BTCEUR,7799.48,8198.99,7799.48,8174.08,4048.57,32779241.72
2017-11-26,BTCEUR,7339.49,8059,7339.48,7799.48,4157.4,32099509.55
2017-11-25,BTCEUR,6965.98,7339.49,6950.55,7339.49,1873.22,13402527.32
2017-11-24,BTCEUR,6868,7100.51,6800.04,6965.98,2086.34,14565603.39
2017-11-23,BTCEUR,7070.11,7080,6868,6868,2432.71,16996474.27
2017-11-22,BTCEUR,7021.22,7176.55,7001.56,7070.11,2094.55,14851204.7
2017-11-21,BTCEUR,7080,7195,6750,7021.22,3801.11,26793878.94
2017-11-20,BTCEUR,6818.01,7106.43,6771,7080,2989.59,20894289.28
2017-11-19,BTCEUR,6617,6850.01,6570.22,6818.01,2048.31,13758413.27
2017-11-18,BTCEUR,6592.31,6675,6451.01,6617,1340.79,8833751.33
2017-11-17,BTCEUR,6652.2,6793,6423.12,6592.31,3532.24,23528623.64
2017-11-16,BTCEUR,6275,6775,6156,6652.2,4387.48,28511548.53
2017-11-15,BTCEUR,5688.8,6287.99,5688.79,6275,4900.27,29801657.58
2017-11-14,BTCEUR,5686.99,5800,5610.01,5688.8,2044.02,11629789.82
2017-11-13,BTCEUR,5098.98,5998.97,5058.18,5686.99,6516.06,36748532.13
2017-11-12,BTCEUR,5490.01,5650.23,4695,5098.98,7011.57,36550815.3
2017-11-11,BTCEUR,5687.57,5916.21,5317.43,5490.01,4044.19,22538271.4
2017-11-10,BTCEUR,6207.56,6300,5510,5687.57,6436.71,37766360.38
