date,symbol,open,high,low,close,volume,volume To
2017-12-11,LTCEUR,127.12,195.97,127,179.74,177475.82,28889650.24
2017-12-10,LTCEUR,135.19,135.19,115,127.12,69562.33,8763960.68
2017-12-09,LTCEUR,107.91,180,107.45,135.19,177547.91,23717295.68
2017-12-08,LTCEUR,81.81,125,81.18,107.91,148493.43,15189671.18
2017-12-07,LTCEUR,88.43,94,79,81.81,85866.1,7465457.41
2017-12-06,LTCEUR,86.86,89,85.45,88.43,73851.31,6506901.74
2017-12-05,LTCEUR,88.6,88.6,86.05,86.86,18889.94,1643394.55
2017-12-04,LTCEUR,86.77,88.62,85,88.6,29085.88,2523620.68
2017-12-03,LTCEUR,86.32,88.94,84.54,86.77,36616.22,3182206.04
2017-12-02,LTCEUR,84.59,87.76,83.95,86.32,37139.81,3220052.41
2017-12-01,LTCEUR,77.38,85,72.6,84.59,53393.28,4303945.53
2017-11-30,LTCEUR,75.53,82.37,68.11,77.38,66450.24,4972540.26
2017-11-29,LTCEUR,79.18,88.99,63.6,75.53,108123.52,8717065.57
2017-11-28,LTCEUR,75.96,79.98,75.38,79.18,34707.66,2698067.07
2017-11-27,LTCEUR,71.91,77.85,70.99,75.96,47848.2,3617551.6
2017-11-26,LTCEUR,74.36,74.45,70.66,71.91,35167.85,2542336.02
2017-11-25,LTCEUR,65.45,74.99,64.91,74.36,56244.66,3946564.82
2017-11-24,LTCEUR,62.59,65.45,62.2,65.45,22032.92,1408300.34
2017-11-23,LTCEUR,61.62,65.49,61.07,62.59,32902.26,2096047.88
2017-11-22,LTCEUR,60.44,61.68,60.36,61.62,8478.15,519509.37
2017-11-21,LTCEUR,62.21,62.6,58.9,60.44,29179.68,1777584.13
2017-11-20,LTCEUR,60.72,62.49,60.72,62.21,17111.4,1056736.65
2017-11-19,LTCEUR,58.91,61.94,58.36,60.72,25206.48,1517056.79
2017-11-18,LTCEUR,57.75,59,56.66,58.91,7200.22,417099.29
2017-11-17,LTCEUR,59.97,60.21,55.33,57.75,25000.76,1449559.93
2017-11-16,LTCEUR,54.32,62,53.94,59.97,39372.26,2248340.05
2017-11-15,LTCEUR,53.69,55.99,53.1,54.32,16780.25,921331.24
2017-11-14,LTCEUR,52.98,54.4,52.52,53.69,9594.14,514012.33
2017-11-13,LTCEUR,51.19,54.27,50.85,52.98,16839.42,890932.97
2017-11-12,LTCEUR,54.2,54.39,49.01,51.19,34663.86,1777723.41
2017-11-11,LTCEUR,51.26,55,50.65,54.2,21377.15,1138469.73
2017-11-10,LTCEUR,55.62,57,48,51.26,37368.03,1957721.32
2017-11-09,LTCEUR,54.18,58.48,54,55.62,29779.24,1673592.61
2017-11-08,LTCEUR,52.9,55.4,51.61,54.18,37387.31,2015664.58
2017-11-07,LTCEUR,47.73,55.76,47.73,52.9,38183.05,2001649.47
2017-11-06,LTCEUR,47.81,48.74,46.51,47.73,8978.19,431008.29
2017-11-05,LTCEUR,47.77,48.23,47.5,47.81,4385.76,209427.27
2017-11-04,LTCEUR,48.94,49.01,47.42,47.77,5177.28,249040.58
2017-11-03,LTCEUR,47.2,49.24,46.98,48.94,9379.16,451400.91
2017-11-02,LTCEUR,46.24,47.66,43,47.2,19497.0,885331.25
2017-11-01,LTCEUR,48.17,48.49,46.23,46.24,8025.15,381140.54
2017-10-31,LTCEUR,48.81,48.96,48.12,48.17,4294.64,208546.91
2017-10-30,LTCEUR,48.15,49.9,48.04,48.81,6559.92,323227.09
2017-10-29,LTCEUR,47.47,49.79,47.01,48.15,8453.36,410870.96
2017-10-28,LTCEUR,47.99,48.21,47.2,47.47,2387.98,113669.57
2017-10-27,LTCEUR,47.8,48.76,47.56,47.99,3726.21,179460.63
2017-10-26,LTCEUR,48.25,49,47.51,47.8,4892.45,236295.26
2017-10-25,LTCEUR,48,48.33,46.34,48.25,5541.65,262551.67
2017-10-24,LTCEUR,46.76,51,45.55,48,14724.09,723011.89
2017-10-23,LTCEUR,48.2,48.3,45.29,46.76,12051.31,564760.41
2017-10-22,LTCEUR,49.63,49.93,48.1,48.2,4508.02,219131.52
2017-10-21,LTCEUR,51.03,51.7,48.19,49.63,9135.29,454197.55
2017-10-20,LTCEUR,50.69,52.68,49.76,51.03,9698.36,497452.54
